genotype	PB2	PB1	PA	NP	NAseg	MP	NS	x	name	label_name	Newgenotype
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18112328|Avian|H5N1|2023.529|Europe|A/gull/Scotland/094785/2023	A/gull/Scotland/094785/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17821074|Avian|H5N1|2023.419|Europe|A/Common_Tern/Netherlands/8/2023	A/Common_Tern/Netherlands/8/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18112330|Avian|H5N1|2023.526|Europe|A/kittiwake/Scotland/095368/2023	A/kittiwake/Scotland/095368/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010487|Avian|H5N1|2023.425|Europe|A/Herring_Gull/England/328375/2023	A/Herring_Gull/England/328375/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010489|Avian|H5N1|2023.416|Europe|A/Black-Headed_Gull/England/260445/2023	A/Black-Headed_Gull/England/260445/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17710021|Avian|H5N1|2023.296|Europe|A/Black-Headed_Gull/England/059292/2023	A/Black-Headed_Gull/England/059292/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059552|Avian|H5N1|2023.501|Europe|A/Sandwich_Tern/Netherlands/13/2023	A/Sandwich_Tern/Netherlands/13/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122449|Avian|H5N1|2023.529|Europe|A/black-headed-gull/Finland/7896/2023	A/black-headed-gull/Finland/7896/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17780476|Avian|H5N1|2023.378|Europe|A/Black-headed_Gull/Netherlands/62/2023	A/Black-headed_Gull/Netherlands/62/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18115433|Avian|H5N1|2023.584|Europe|A/black-headed_gull/Leningrad_region/RII-WD300S/2023	A/black-headed_gull/Leningrad_region/RII-WD300S/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18115435|Avian|H5N1|2023.584|Europe|A/black-headed_gull/Leningrad_region/RII-WD319M/2023	A/black-headed_gull/Leningrad_region/RII-WD319M/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033238|Avian|H5N1|2023.373|Europe|A/black-headed_gull/Poland/MB221-TKLM/2023	A/black-headed_gull/Poland/MB221-TKLM/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18118721|Avian|H5N1|2023.551|Europe|A/Black-headed_Gull/Netherlands/114/2023	A/Black-headed_Gull/Netherlands/114/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18118722|Avian|H5N1|2023.551|Europe|A/Black-headed_Gull/Netherlands/115/2023	A/Black-headed_Gull/Netherlands/115/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_15088296|Avian|H5N1|2022.63|Europe|A/European_Herring_Gull/Netherlands/13/2022	A/European_Herring_Gull/Netherlands/13/2022_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985398|Avian|H5N1|2023.455|Europe|A/Black-headed_Gull/Netherlands/87/2023	A/Black-headed_Gull/Netherlands/87/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18065333|Avian|H5N1|2023.490|Europe|A/herring_gull/England/089428/2023	A/herring_gull/England/089428/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985400|Avian|H5N1|2023.455|Europe|A/Black-headed_Gull/Netherlands/89/2023	A/Black-headed_Gull/Netherlands/89/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18118730|Avian|H5N1|2023.570|Europe|A/Common_Tern/Netherlands/33/2023	A/Common_Tern/Netherlands/33/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18048777|Avian|H5N1|2023.559|Europe|A/Chicken/Netherlands/23011978-001005/2023	A/Chicken/Netherlands/23011978-001005/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17716826|Avian|H5N1|2023.367|Europe|A/peregrine_falcon/Czech_Republic/7459-1/2023	A/peregrine_falcon/Czech_Republic/7459-1/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122420|Canine|H5N1|2023.521|Europe|A/arctic-fox/Finland/504/2023	A/arctic-fox/Finland/504/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985405|Avian|H5N1|2023.460|Europe|A/Black-headed_Gull/Netherlands/95/2023	A/Black-headed_Gull/Netherlands/95/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985407|Avian|H5N1|2023.466|Europe|A/Black-headed_Gull/Netherlands/97/2023	A/Black-headed_Gull/Netherlands/97/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122423|Canine|H5N1|2023.532|Europe|A/arctic-fox/Finland/543/2023	A/arctic-fox/Finland/543/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17958952|Avian|H5N1|2023.441|Europe|A/slender-billed_gull/Italy/23VIR5730-6/2023	A/slender-billed_gull/Italy/23VIR5730-6/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985410|Avian|H5N1|2023.468|Europe|A/Common_Tern/Netherlands/13/2023	A/Common_Tern/Netherlands/13/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18058695|Avian|H5N1|2023.425|Europe|A/common_tern/Austria/23072665-001/2023	A/common_tern/Austria/23072665-001/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122427|Canine|H5N1|2023.540|Europe|A/arctic-fox/Finland/565/2023	A/arctic-fox/Finland/565/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059049|Avian|H5N1|2023.510|Europe|A/Black-headed_Gull/Netherlands/110/2023	A/Black-headed_Gull/Netherlands/110/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010929|Avian|H5N1|2023.477|Europe|A/Sandwich_Tern/Netherlands/10/2023	A/Sandwich_Tern/Netherlands/10/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010930|Avian|H5N1|2023.477|Europe|A/Sandwich_Tern/Netherlands/11/2023	A/Sandwich_Tern/Netherlands/11/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18067225|Avian|H5N1|2023.290|Europe|A/layer/Italy/23VIR3658-2/2023	A/layer/Italy/23VIR3658-2/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059052|Avian|H5N1|2023.512|Europe|A/Common_Tern/Netherlands/17/2023	A/Common_Tern/Netherlands/17/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010933|Fox|H5N1|2023.510|Europe|A/arctic_fox/Finland/491-23/2023	A/arctic_fox/Finland/491-23/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17996139|Avian|H5N1|2023.474|Europe|A/mediterranean_gull/Italy/23VIR5981-3/2023	A/mediterranean_gull/Italy/23VIR5981-3/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17606758|Mammal|H5N1|2023.238|Europe|A/Vulpes_vulpes/Belgium/03117_0004/2023	A/Vulpes_vulpes/Belgium/03117_0004/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17625761|Avian|H5N1|2023.268|Europe|A/Black-headed_Gull/Netherlands/23006300-001/2023	A/Black-headed_Gull/Netherlands/23006300-001/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18011065|Fox|H5N1|2023.532|Europe|A/arctic_fox/Finland/546-23/2023	A/arctic_fox/Finland/546-23/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18011066|Fox|H5N1|2023.532|Europe|A/arctic_fox/Finland/548-23/2023	A/arctic_fox/Finland/548-23/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075149|Avian|H5N1|2023.186|Europe|A/Black-headed_Gull/Netherlands/51/2023	A/Black-headed_Gull/Netherlands/51/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075151|Avian|H5N1|2023.208|Europe|A/Black-headed_Gull/Netherlands/53/2023	A/Black-headed_Gull/Netherlands/53/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122443|Canine|H5N1|2023.559|Europe|A/fox/Finland/612/2023	A/fox/Finland/612/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059062|Avian|H5N1|2023.529|Europe|A/Common_Tern/Netherlands/23/2023	A/Common_Tern/Netherlands/23/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033228|Avian|H5N1|2023.356|Europe|A/black-headed_gull/Poland/MB196-NJ/2023	A/black-headed_gull/Poland/MB196-NJ/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18112334|Avian|H5N1|2023.523|Europe|A/black-headed_gull/England/354816/2023	A/black-headed_gull/England/354816/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010492|Avian|H5N1|2023.416|Europe|A/Sandwich_Tern/England/260450/2023	A/Sandwich_Tern/England/260450/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033231|Avian|H5N1|2023.348|Europe|A/Mediterranean_gull/Poland/MB204/2023	A/Mediterranean_gull/Poland/MB204/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122450|Avian|H5N1|2023.529|Europe|A/black-headed-gull/Finland/7897/2023	A/black-headed-gull/Finland/7897/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033234|Avian|H5N1|2023.364|Europe|A/black-headed_gull/Poland/MB211/2023	A/black-headed_gull/Poland/MB211/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010497|Avian|H5N1|2023.447|Europe|A/Black-Headed_Gull/England/126654/2023	A/Black-Headed_Gull/England/126654/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010498|Avian|H5N1|2023.427|Europe|A/Common_Tern/England/401299/2023	A/Common_Tern/England/401299/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010924|Avian|H5N1|2023.474|Europe|A/Lesser_black-backed_Gull/Netherlands/3/2023	A/Lesser_black-backed_Gull/Netherlands/3/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010925|Avian|H5N1|2023.474|Europe|A/Lesser_black-backed_Gull/Netherlands/4/2023	A/Lesser_black-backed_Gull/Netherlands/4/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033239|Avian|H5N1|2023.411|Europe|A/black-headed_gull/Poland/MB238-m1-2/2023	A/black-headed_gull/Poland/MB238-m1-2/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18058703|Avian|H5N1|2023.449|Europe|A/common_tern/Austria/23076736-001/2023	A/common_tern/Austria/23076736-001/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985399|Avian|H5N1|2023.455|Europe|A/Black-headed_Gull/Netherlands/88/2023	A/Black-headed_Gull/Netherlands/88/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17716820|Avian|H5N1|2023.340|Europe|A/turkey/Czech_Republic/7123-1/2023	A/turkey/Czech_Republic/7123-1/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18065335|Avian|H5N1|2023.496|Europe|A/chicken/England/089930/2023	A/chicken/England/089930/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985402|Avian|H5N1|2023.455|Europe|A/Black-headed_Gull/Netherlands/92/2023	A/Black-headed_Gull/Netherlands/92/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985403|Avian|H5N1|2023.455|Europe|A/Black-headed_Gull/Netherlands/93/2023	A/Black-headed_Gull/Netherlands/93/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010920|Avian|H5N1|2023.493|Europe|A/Black-headed_Gull/Netherlands/108/2023	A/Black-headed_Gull/Netherlands/108/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18118733|Avian|H5N1|2023.570|Europe|A/Lesser_black-backed_Gull/Netherlands/9/2023	A/Lesser_black-backed_Gull/Netherlands/9/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18123940|Avian|H5N1|2023.545|Europe|A/black-headed-gull/Finland/8135/2023	A/black-headed-gull/Finland/8135/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18065341|Avian|H5N1|2023.556|Europe|A/domestic_duck/England/097229/2023	A/domestic_duck/England/097229/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18011064|Fox|H5N1|2023.532|Europe|A/arctic_fox/Finland/538-23/2023	A/arctic_fox/Finland/538-23/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033223|Avian|H5N1|2023.351|Europe|A/black-headed_gull/Poland/MB180-NMJ/2023	A/black-headed_gull/Poland/MB180-NMJ/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18065343|Avian|H5N1|2023.556|Europe|A/partridge/England/097407/2023	A/partridge/England/097407/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010406|Avian|H5N1|2023.367|Europe|A/Chicken/England/067400/2023	A/Chicken/England/067400/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033213|Avian|H5N1|2023.321|Europe|A/black-headed_gull/Poland/MB149/2023	A/black-headed_gull/Poland/MB149/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033242|Avian|H5N1|2023.411|Europe|A/black-headed_gull/Poland/MB238-m3/2023	A/black-headed_gull/Poland/MB238-m3/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122442|Canine|H5N1|2023.548|Europe|A/fox/Finland/603/2023	A/fox/Finland/603/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059051|Avian|H5N1|2023.512|Europe|A/Common_Tern/Netherlands/16/2023	A/Common_Tern/Netherlands/16/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033419|Avian|H5N1|2023.512|Europe|A/white_stork/Poland/MB274-M2/2023	A/white_stork/Poland/MB274-M2/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059053|Avian|H5N1|2023.512|Europe|A/Common_Tern/Netherlands/18/2023	A/Common_Tern/Netherlands/18/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010964|Fox|H5N1|2023.521|Europe|A/artic_fox/Finland/496-23/2023	A/artic_fox/Finland/496-23/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17267146|Avian|H5N1|2023.173|Europe|A/Black-headed_gull/Netherlands/17/2023	A/Black-headed_gull/Netherlands/17/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17267148|Avian|H5N1|2023.167|Europe|A/Black-headed_gull/Netherlands/19/2023	A/Black-headed_gull/Netherlands/19/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18011230|Avian|H5N1|2023.523|Europe|A/black-headed_gull/Finland/7898_23VIR6803-16/2023	A/black-headed_gull/Finland/7898_23VIR6803-16/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033209|Avian|H5N1|2023.310|Europe|A/black-headed_gull/Poland/MB146-1/2023	A/black-headed_gull/Poland/MB146-1/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18131279|Mammal|H5N1|2023.589|Europe|A/silver_fox/Finland/2023AI06834_029/2023	A/silver_fox/Finland/2023AI06834_029/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18131278|Mammal|H5N1|2023.586|Europe|A/silver_fox/Finland/2023AI06838_033/2023	A/silver_fox/Finland/2023AI06838_033/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010407|Avian|H5N1|2023.425|Europe|A/Black-Headed_Gull/England/328362/2023	A/Black-Headed_Gull/England/328362/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059048|Avian|H5N1|2023.501|Europe|A/Sandwich_Tern/Netherlands/12/2023	A/Sandwich_Tern/Netherlands/12/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17982390|Avian|H5N1|2023.455|Europe|A/Sandwich_Tern/Netherlands/4/2023	A/Sandwich_Tern/Netherlands/4/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985401|Avian|H5N1|2023.455|Europe|A/Black-headed_Gull/Netherlands/90/2023	A/Black-headed_Gull/Netherlands/90/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18065393|Avian|H5N1|2023.468|Europe|A/common_tern/England/086637/2023	A/common_tern/England/086637/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122447|Avian|H5N1|2023.523|Europe|A/black-headed-gull/Finland/7827/2023	A/black-headed-gull/Finland/7827/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075144|Avian|H5N1|2023.178|Europe|A/Black-headed_Gull/Netherlands/49/2023	A/Black-headed_Gull/Netherlands/49/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010495|Avian|H5N1|2023.430|Europe|A/Common_Tern/England/260528/2023	A/Common_Tern/England/260528/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033235|Avian|H5N1|2023.408|Europe|A/common_tern/Poland/MB247-5/2023	A/common_tern/Poland/MB247-5/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18058689|Avian|H5N1|2023.359|Europe|A/black-headed_gull/Austria/23063745-001/2023	A/black-headed_gull/Austria/23063745-001/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033420|Avian|H5N1|2023.512|Europe|A/white_stork/Poland/MB274-M3/2023	A/white_stork/Poland/MB274-M3/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033210|Avian|H5N1|2023.310|Europe|A/black-headed_gull/Poland/MB146-4/2023	A/black-headed_gull/Poland/MB146-4/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985409|Avian|H5N1|2023.466|Europe|A/Common_Tern/Netherlands/12/2023	A/Common_Tern/Netherlands/12/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18122424|Canine|H5N1|2023.532|Europe|A/arctic-fox/Finland/544/2023	A/arctic-fox/Finland/544/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059057|Avian|H5N1|2023.523|Europe|A/Black-headed_Gull/Netherlands/113/2023	A/Black-headed_Gull/Netherlands/113/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075726|Avian|H5N1|2023.485|Europe|A/mediterranean_gull/Spain/2994-9-2023_23VIR6502-37/2023	A/mediterranean_gull/Spain/2994-9-2023_23VIR6502-37/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059054|Avian|H5N1|2023.512|Europe|A/Common_Tern/Netherlands/19/2023	A/Common_Tern/Netherlands/19/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17716821|Avian|H5N1|2023.340|Europe|A/turkey/Czech_Republic/7123-2/2023	A/turkey/Czech_Republic/7123-2/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075150|Avian|H5N1|2023.186|Europe|A/Black-headed_Gull/Netherlands/52/2023	A/Black-headed_Gull/Netherlands/52/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18033237|Avian|H5N1|2023.375|Europe|A/bald_eagle/Poland/MB218-NJM/2023	A/bald_eagle/Poland/MB218-NJM/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075147|Avian|H5N1|2023.186|Europe|A/Peregrine_Falcon/Netherlands/12/2023	A/Peregrine_Falcon/Netherlands/12/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18048779|Avian|H5N1|2023.540|Europe|A/peregrine_falcon/Czech_Republic/10854/2023	A/peregrine_falcon/Czech_Republic/10854/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18059056|Avian|H5N1|2023.523|Europe|A/Black-headed_Gull/Netherlands/112/2023	A/Black-headed_Gull/Netherlands/112/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18064618|Avian|H5N1|2023.359|Europe|A/Black-headed_Gull/Netherlands/56/2023	A/Black-headed_Gull/Netherlands/56/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18010922|Avian|H5N1|2023.474|Europe|A/Black-headed_Gull/Netherlands/99/2023	A/Black-headed_Gull/Netherlands/99/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18075145|Avian|H5N1|2023.178|Europe|A/Black-headed_Gull/Netherlands/50/2023	A/Black-headed_Gull/Netherlands/50/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_17985404|Avian|H5N1|2023.460|Europe|A/Black-headed_Gull/Netherlands/94/2023	A/Black-headed_Gull/Netherlands/94/2023_{G25}	G6
G25	2.3.4.4b	2.3.4.4b	H13	H13	N1	2.3.4.4b	H13	598	EPI_ISL_18058692|Avian|H5N1|2023.425|Europe|A/black-headed_gull/Austria/23072665-007/2023	A/black-headed_gull/Austria/23072665-007/2023_{G25}	G6
